ACCOUNT_UID;ACCOUNT_NAME;REGION;CHECK_ID;CHECK_TITLE;STATUS;STATUS_EXTENDED;SEVERITY;SERVICE_NAME;RESOURCE_UID;RESOURCE_NAME;COMPLIANCE;TIMESTAMP
12345678908;Account 12345678908;us-east-1;check-34;Check Title check-34;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-138;user-138;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-34;Check Title check-34;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-139;user-139;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-36;Check Title check-36;INFO;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-140;user-140;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-37;Check Title check-37;INFO;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-141;user-141;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-36;Check Title check-36;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-142;user-142;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-39;Check Title check-39;FAIL;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-143;user-143;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-26;Check Title check-26;INFO;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-144;user-144;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-145;user-145;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-73;Check Title check-73;INFO;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-146;user-146;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-57;Check Title check-57;INFO;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-147;user-147;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-43;Check Title check-43;FAIL;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-148;user-148;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-3;Check Title check-3;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-149;user-149;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-91;Check Title check-91;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-150;user-150;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-90;Check Title check-90;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-151;user-151;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-7;Check Title check-7;PASS;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-152;user-152;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-57;Check Title check-57;INFO;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-153;user-153;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-31;Check Title check-31;PASS;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-154;user-154;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-31;Check Title check-31;FAIL;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-155;user-155;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-38;Check Title check-38;INFO;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-156;user-156;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-39;Check Title check-39;PASS;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-157;user-157;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-60;Check Title check-60;INFO;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-158;user-158;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-90;Check Title check-90;PASS;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-159;user-159;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-22;Check Title check-22;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-160;user-160;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-30;Check Title check-30;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-161;user-161;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-39;Check Title check-39;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-162;user-162;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-40;Check Title check-40;PASS;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-163;user-163;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-5;Check Title check-5;PASS;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-164;user-164;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-100;Check Title check-100;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-165;user-165;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-75;Check Title check-75;PASS;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-166;user-166;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-54;Check Title check-54;FAIL;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-167;user-167;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-32;Check Title check-32;PASS;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-168;user-168;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-82;Check Title check-82;INFO;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-169;user-169;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-94;Check Title check-94;PASS;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-170;user-170;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-75;Check Title check-75;INFO;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-171;user-171;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-50;Check Title check-50;INFO;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-172;user-172;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-40;Check Title check-40;INFO;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-173;user-173;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-97;Check Title check-97;PASS;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-174;user-174;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-61;Check Title check-61;INFO;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-175;user-175;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-80;Check Title check-80;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-176;user-176;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-38;Check Title check-38;FAIL;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-177;user-177;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-82;Check Title check-82;FAIL;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-178;user-178;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-22;Check Title check-22;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-179;user-179;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-79;Check Title check-79;INFO;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-180;user-180;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-83;Check Title check-83;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-181;user-181;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-88;Check Title check-88;FAIL;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-182;user-182;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-64;Check Title check-64;INFO;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-183;user-183;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-47;Check Title check-47;INFO;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-184;user-184;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-64;Check Title check-64;PASS;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-185;user-185;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-22;Check Title check-22;INFO;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-186;user-186;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-22;Check Title check-22;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-187;user-187;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-16;Check Title check-16;INFO;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-188;user-188;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-87;Check Title check-87;FAIL;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-189;user-189;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-35;Check Title check-35;INFO;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-190;user-190;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-7;Check Title check-7;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-191;user-191;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-65;Check Title check-65;PASS;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-192;user-192;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-25;Check Title check-25;PASS;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-193;user-193;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-23;Check Title check-23;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-194;user-194;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-55;Check Title check-55;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-195;user-195;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-62;Check Title check-62;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-196;user-196;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-197;user-197;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-95;Check Title check-95;PASS;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-198;user-198;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-38;Check Title check-38;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-199;user-199;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-21;Check Title check-21;PASS;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-200;user-200;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-5;Check Title check-5;FAIL;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-201;user-201;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-61;Check Title check-61;INFO;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-202;user-202;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-35;Check Title check-35;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-203;user-203;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-53;Check Title check-53;PASS;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-204;user-204;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-40;Check Title check-40;FAIL;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-205;user-205;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-80;Check Title check-80;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-206;user-206;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-28;Check Title check-28;INFO;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-207;user-207;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-45;Check Title check-45;INFO;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-208;user-208;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-76;Check Title check-76;INFO;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-209;user-209;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-64;Check Title check-64;INFO;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-210;user-210;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-97;Check Title check-97;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-211;user-211;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-32;Check Title check-32;PASS;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-212;user-212;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-79;Check Title check-79;INFO;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-213;user-213;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-26;Check Title check-26;INFO;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-214;user-214;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-81;Check Title check-81;INFO;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-215;user-215;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-62;Check Title check-62;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-216;user-216;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-59;Check Title check-59;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-217;user-217;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-67;Check Title check-67;FAIL;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-218;user-218;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-93;Check Title check-93;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-219;user-219;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-69;Check Title check-69;PASS;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-220;user-220;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-89;Check Title check-89;INFO;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-221;user-221;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-88;Check Title check-88;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-222;user-222;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-65;Check Title check-65;FAIL;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-223;user-223;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-98;Check Title check-98;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-224;user-224;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-8;Check Title check-8;FAIL;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-225;user-225;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-82;Check Title check-82;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-226;user-226;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-8;Check Title check-8;FAIL;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-227;user-227;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-27;Check Title check-27;FAIL;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-228;user-228;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-229;user-229;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-4;Check Title check-4;FAIL;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-230;user-230;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-4;Check Title check-4;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-231;user-231;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-98;Check Title check-98;FAIL;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-232;user-232;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-60;Check Title check-60;INFO;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-233;user-233;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-31;Check Title check-31;FAIL;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-234;user-234;CIS-1.0: 1.1;2025-01-01T12:00:00Z
